id_lokasi,dmgratio_cr_mmi500,dmgratio_mcf_mmi500,dmgratio_mur_mmi500,dmgratio_lightwood_mmi500,dmgratio_cr_mmi250,dmgratio_mcf_mmi250,dmgratio_mur_mmi250,dmgratio_lightwood_mmi250,dmgratio_cr_mmi100,dmgratio_mcf_mmi100,dmgratio_mur_mmi100,dmgratio_lightwood_mmi100
423.0,1.0,1.0,0.9008645398944114,1.0,1.0,1.0,0.9908748104889582,1.0,0.9882838501271738,1.0,0.980324933631968,1.0
424.0,1.0,1.0,0.9010564872887625,1.0,1.0,1.0,0.9920680003254096,1.0,0.9857446190480886,1.0,0.9762572397301471,1.0
425.0,1.0,1.0,0.9011327000173374,1.0,0.9993968769960537,1.0,0.9912068551189046,1.0,0.9752463681581903,0.9889966894479275,0.9644235312048922,1.0
426.0,1.0,1.0,0.9014966581523782,1.0,0.9943220557599247,1.0,0.9881990427552708,1.0,0.9616371292910433,0.9829116391442115,0.9516967371943381,0.9997196924536874
427.0,1.0,1.0,0.9020909039569843,1.0,1.0,1.0,0.9923887036714923,1.0,0.9833556501177754,0.9973850683558356,0.9731237444762982,1.0
428.0,1.0,1.0,0.9023781196371312,1.0,1.0,1.0,0.9923893046907433,1.0,0.9834754700472154,0.9976111523198109,0.9732682323777283,1.0
429.0,1.0,1.0,0.9024514371072314,1.0,1.0,1.0,0.9923896045014623,1.0,0.9833570044859274,0.9973875944239098,0.9731253719450761,1.0
430.0,1.0,1.0,0.9024787643533032,1.0,0.9995123850227229,1.0,0.9912492055851831,1.0,0.9619827742386036,0.9830478444073041,0.9520129422956907,0.9999436464331675
431.0,1.0,1.0,0.9027590514568247,1.0,0.9986480501505858,1.0,0.9909085514830716,1.0,0.963245284738853,0.9835452227936635,0.9531668870096398,1.0
432.0,1.0,1.0,0.9034930747475765,1.0,1.0,1.0,0.992342285012205,1.0,0.9844238609696897,0.9996008238267291,0.9744529006494226,1.0
433.0,1.0,1.0,0.9038098923944441,1.0,1.0,1.0,0.9923506371845114,1.0,0.9843508276713862,0.9994341598994686,0.9743587883630926,1.0
434.0,1.0,1.0,0.9044482118395009,1.0,1.0,1.0,0.991974511657385,1.0,0.986879621491172,1.0,0.9779875026181737,1.0
435.0,1.0,1.0,0.9045529024103925,1.0,1.0,1.0,0.9898052771774081,1.0,0.9892881107540328,1.0,0.9819867001440711,1.0
436.0,1.0,1.0,0.9045977150243384,1.0,0.9937401218629508,1.0,0.9876749765888109,1.0,0.9603217751624826,0.9823920256670238,0.9504925039282213,0.9989096536016902
437.0,1.0,1.0,0.9049355299989463,1.0,1.0,1.0,0.9923851639489428,1.0,0.9842104054894225,0.9991202838237245,0.9741792935792316,1.0
438.0,1.0,1.0,0.9049461517273594,1.0,0.9923281333961337,1.0,0.9862051941354498,1.0,0.9300422218109567,0.9662042639114571,0.922716866647672,0.9908737515173319
439.0,1.0,1.0,0.9051295681965278,1.0,1.0,1.0,0.9920784051773466,1.0,0.9779034246457385,0.9908226390416802,0.9671433396788838,1.0
440.0,1.0,1.0,0.9055281243689677,1.0,0.9962145948177752,1.0,0.9896174075603292,1.0,0.9583409618441145,0.9816019223791558,0.9486769456044394,0.9978048151407832
441.0,1.0,1.0,0.9060806097155942,1.0,1.0,1.0,0.9922917070186269,1.0,0.9798702207242426,0.9925791122155883,0.9692204859937817,1.0
442.0,1.0,1.0,0.9065416014395654,1.0,1.0,1.0,0.992268417678063,1.0,0.9779214222970174,0.9908368168531736,0.9671621194477071,1.0
443.0,1.0,1.0,0.906797654211712,1.0,0.9981845820420746,1.0,0.9907022895874082,1.0,0.9618819098205594,0.9830081055045605,0.9519206803335286,0.9998777958763737
444.0,1.0,1.0,0.9068765981527039,1.0,1.0,1.0,0.9921928180289906,1.0,0.9774081919529043,0.990443692805298,0.9666284013970702,1.0
445.0,1.0,1.0,0.9074645166401952,1.0,1.0,1.0,0.9911690284763789,1.0,0.988680883635503,1.0,0.9809906439833255,1.0
446.0,1.0,1.0,0.9074714683112785,1.0,1.0,1.0,0.9923665354451638,1.0,0.9839062955683967,0.9984693396512123,0.9737967994737158,1.0
447.0,1.0,1.0,0.9080690290127487,1.0,1.0,1.0,0.9923226218869826,1.0,0.9824406959460151,0.9958208281094205,0.9720507237935098,1.0
448.0,1.0,1.0,0.9086691404194467,1.0,1.0,1.0,0.9923186006767871,1.0,0.9832393877936972,0.9971706901091347,0.9729845131916353,1.0
449.0,1.0,1.0,0.9087743817208637,1.0,1.0,1.0,0.9923884814628005,1.0,0.9816486650405385,0.994666775782328,0.9711562154032883,1.0
450.0,1.0,1.0,0.9088920342117229,1.0,1.0,1.0,0.992025326124928,1.0,0.98492564397811,1.0,0.9751145007091896,1.0
451.0,1.0,1.0,0.9089930360560607,1.0,1.0,1.0,0.9923889570845028,1.0,0.9839932219935936,0.9986514636727318,0.9739052924812528,1.0
452.0,1.0,1.0,0.9091947777904211,1.0,1.0,1.0,0.98990686176953,1.0,0.9897370016794241,1.0,0.982697244234055,1.0
453.0,1.0,1.0,0.90970576039614,1.0,1.0,1.0,0.9923290941304731,1.0,0.9837809409756831,0.9982121129066627,0.973641472712744,1.0
454.0,1.0,1.0,0.9102215957811352,1.0,1.0,1.0,0.9919562199867465,1.0,0.9873357763795094,1.0,0.9787318232344283,1.0
455.0,1.0,1.0,0.9103474049695243,1.0,0.9995261282583818,1.0,0.9912541813176006,1.0,0.9676692576458759,0.9853210141215769,0.9572054022568818,1.0
456.0,1.0,1.0,0.9103518183861026,1.0,0.9915264105435612,1.0,0.9852347575359239,1.0,0.936102134601575,0.9705065802258808,0.9283534577746472,0.9913916573656206
457.0,1.0,1.0,0.911048092538335,1.0,1.0,1.0,0.992116174230626,1.0,0.9819172522768879,0.9950397631736684,0.971456629449603,1.0
458.0,1.0,1.0,0.9110659208547637,1.0,1.0,1.0,0.9918366895051297,1.0,0.9877784431765889,1.0,0.9794722795431688,1.0
459.0,1.0,1.0,0.9115897317880819,1.0,1.0,1.0,0.992267086216668,1.0,0.9820848124958557,0.995281705904292,0.9716454904819182,1.0
460.0,1.0,1.0,0.9116726370484093,1.0,1.0,1.0,0.9914839985646006,1.0,0.9869723412299828,1.0,0.9781366788936301,1.0
461.0,1.0,1.0,0.9117050679818679,1.0,0.9943733962517163,1.0,0.9882431504153594,1.0,0.9513336852712136,0.9786487579802445,0.9422479756192352,0.9947816247037276
462.0,1.0,1.0,0.9119447471000884,1.0,1.0,1.0,0.9923330947673538,1.0,0.984711214480614,1.0,0.9748284688624961,1.0
463.0,1.0,1.0,0.9120308115075839,1.0,1.0,1.0,0.9915199422579445,1.0,0.9717728273155839,0.9871346785446105,0.9610268341931012,1.0
464.0,1.0,1.0,0.9125615206819273,1.0,0.9932494738073963,1.0,0.9871972310358225,1.0,0.959729483562977,0.9821569680748511,0.949949848495542,0.9985654870228219
465.0,1.0,1.0,0.9134499499233983,1.0,1.0,1.0,0.9923558425187895,1.0,0.9833279447531642,0.997333540477157,0.9730904807306584,1.0
466.0,1.0,1.0,0.9135067978026385,1.0,1.0,1.0,0.9904213740518568,1.0,0.9894530441841126,1.0,0.9822506871940028,1.0
467.0,1.0,1.0,0.9135754957627213,1.0,0.9921610932810202,1.0,0.9860114362503085,1.0,0.9559653644019233,0.980634072498321,0.9464976024166664,0.9966392251546242
468.0,1.0,1.0,0.9138521157699693,1.0,0.9932017923972576,1.0,0.9871489828718617,1.0,0.9416513790205863,0.9738397220303547,0.933395941655545,0.9922350845896262
469.0,1.0,1.0,0.9140368800097556,1.0,0.9937488225598263,1.0,0.9876831460949752,1.0,0.9525876174023534,0.9792017163444103,0.9433981502577075,0.995236144811271
470.0,1.0,1.0,0.9142363787441166,1.0,0.9929289958216286,1.0,0.9868665734589566,1.0,0.9407749422732429,0.9733461171614741,0.9325986148667773,0.9920757841865168
471.0,1.0,1.0,0.9144303079495674,1.0,1.0,1.0,0.9923554611057833,1.0,0.9834098642457124,0.9974867078860422,0.9731889921200841,1.0
472.0,1.0,1.0,0.9146418599630837,1.0,1.0,1.0,0.992256789034593,1.0,0.9859353589303117,1.0,0.9765357064412864,1.0
473.0,1.0,1.0,0.9148018923089014,1.0,0.99302714127041,1.0,0.9869694352868955,1.0,0.9405413060334072,0.9732125973423094,0.9323862143229545,0.992035052412953
474.0,1.0,1.0,0.914931330163368,1.0,1.0,1.0,0.9923879554657692,1.0,0.9823724195012197,0.9957146295865272,0.9719725190989168,1.0
475.0,1.0,1.0,0.9152766465454398,1.0,0.9982339414636425,1.0,0.9907250775390148,1.0,0.9676897890356422,0.9853295228315023,0.9572242206948108,1.0
476.0,1.0,1.0,0.9154191848691231,1.0,1.0,1.0,0.992160822137842,1.0,0.9790471580999701,0.991788337008766,0.9683453623390526,1.0
477.0,1.0,1.0,0.9158104909663874,1.0,0.993646227600826,1.0,0.9875861535943469,1.0,0.947336744382069,0.9767912008562107,0.9385859737083595,0.993539705282503
478.0,1.0,1.0,0.9160639996960115,1.0,1.0,1.0,0.9917569807973475,1.0,0.9875599811067237,1.0,0.9791053582744897,1.0
479.0,1.0,1.0,0.9160707567591562,1.0,1.0,1.0,0.9914756099208085,1.0,0.9741611615744031,0.9883669306956773,0.96334346500799,1.0
480.0,1.0,1.0,0.9165839035349472,1.0,1.0,1.0,0.9919156932913603,1.0,0.9766069832177108,0.98987189639617,0.9658029651369306,1.0
481.0,1.0,1.0,0.9170514689316809,1.0,1.0,1.0,0.9923838530859763,1.0,0.9836549924217505,0.997959962867948,0.9734867028033973,1.0
482.0,1.0,1.0,0.9176212302599631,1.0,1.0,1.0,0.9922850896872907,1.0,0.9829687441412504,0.9966899809806805,0.9726638678853085,1.0
483.0,1.0,1.0,0.9177540896272763,1.0,1.0,1.0,0.9914327974178027,1.0,0.9788619081831538,0.991622289585482,0.9681495504402406,1.0
484.0,1.0,1.0,0.9179198152700629,1.0,1.0,1.0,0.9923473159872692,1.0,0.9856072835898496,1.0,0.9760597213895972,1.0
485.0,1.0,1.0,0.9179939981606915,1.0,1.0,1.0,0.9919628638213707,1.0,0.9810968935688708,0.993953128223741,0.9705468702563418,1.0
486.0,1.0,1.0,0.9182249667539599,1.0,1.0,1.0,0.9921564649847648,1.0,0.9821946669857732,0.9954443708155628,0.9717699596258841,1.0
487.0,1.0,1.0,0.9182853441765565,1.0,0.9928063744199023,1.0,0.9867360483077936,1.0,0.9464398314020295,0.9763518306700066,0.9377654598610626,0.993300326829662
488.0,1.0,1.0,0.9187090421056763,1.0,0.9974029368238241,1.0,0.990314087901733,1.0,0.9685321818035086,0.985682189216979,0.9579979788881354,1.0
489.0,1.0,1.0,0.9190067685830237,1.0,1.0,1.0,0.9917062943711762,1.0,0.9882961818312652,1.0,0.9803457096762734,1.0
490.0,1.0,1.0,0.9190197834334526,1.0,1.0,1.0,0.9911889140735822,1.0,0.9888075695000873,1.0,0.9812011147337195,1.0
491.0,1.0,1.0,0.9190717419808851,1.0,0.9921724166748268,1.0,0.9860247093473405,1.0,0.9575033134260659,0.9812636469026295,0.9479086620258366,0.9973752173916225
492.0,1.0,1.0,0.9191844336166217,1.0,1.0,1.0,0.9922517148655626,1.0,0.9829337902138745,0.9966297071098332,0.9726227917464093,1.0
493.0,1.0,1.0,0.9194534634814063,1.0,1.0,1.0,0.9923161298959562,1.0,0.9815581176103408,0.9945449640498465,0.9710555359436854,1.0
494.0,1.0,1.0,0.9198440402542382,1.0,1.0,1.0,0.992386864779392,1.0,0.9843744279346105,0.9994877584168987,0.9743891425780628,1.0
495.0,1.0,1.0,0.9198859457136127,1.0,0.9978767033334862,1.0,0.9905556038363778,1.0,0.9676455872999433,0.985311209255206,0.9571837088152,1.0
496.0,1.0,1.0,0.9208305080930743,1.0,1.0,1.0,0.9922678437560369,1.0,0.9810731675878223,0.9939239142223946,0.970520877346866,1.0
497.0,1.0,1.0,0.9208616252370967,1.0,1.0,1.0,0.9923895807775163,1.0,0.9849583586187715,1.0,0.9751585932314569,1.0
498.0,1.0,1.0,0.9215027936129696,1.0,1.0,1.0,0.9923270069696478,1.0,0.9819750849153246,0.995122442322808,0.9715216827371375,1.0
499.0,1.0,1.0,0.9215841838482401,1.0,1.0,1.0,0.9923897549267914,1.0,0.9825406255792237,0.995978722562384,0.9721656032493915,1.0
500.0,1.0,1.0,0.9216710743626954,1.0,1.0,1.0,0.9923710223871981,1.0,0.9828659970859067,0.996513951975357,0.972543333270475,1.0
501.0,1.0,1.0,0.9223314041925648,1.0,1.0,1.0,0.9923394823275579,1.0,0.9864618731636096,1.0,0.9773300419774762,1.0
502.0,1.0,1.0,0.9224503629706844,1.0,1.0,1.0,0.9918419460816211,1.0,0.9810503842836797,0.9938959692937003,0.9704959320193932,1.0
503.0,1.0,1.0,0.9228212226085589,1.0,1.0,1.0,0.9917995993379211,1.0,0.9872972025201587,1.0,0.9786679751429926,1.0
504.0,1.0,1.0,0.9245498294033008,1.0,0.9985395428813176,1.0,0.9908617911071992,1.0,0.972610223579586,0.987546636574541,0.9618299427745783,1.0
505.0,1.0,1.0,0.9250232060997601,1.0,1.0,1.0,0.9917770136247751,1.0,0.9780668865294637,0.9909525091504697,0.9673140712470144,1.0
506.0,1.0,1.0,0.9250454805927907,1.0,1.0,1.0,0.9918760372108847,1.0,0.9795943803718165,0.9923038364853746,0.9689261654399088,1.0
507.0,1.0,1.0,0.9250513621113564,1.0,0.9907343889810997,1.0,0.9841740319534128,1.0,0.951295547974088,0.978631736556215,0.9422130012278941,0.9947683182651291
508.0,1.0,1.0,0.9256028201342813,1.0,1.0,1.0,0.9923859302170268,1.0,0.9840576466663,0.9987884600459997,0.9739861271415823,1.0
509.0,1.0,1.0,0.9257412075841367,1.0,0.9937736132623541,1.0,0.9877063665654853,1.0,0.9507621958762364,0.9783923756662155,0.9417239349571027,0.9945853303283753
510.0,1.0,1.0,0.9258315937195746,1.0,0.995725144355348,1.0,0.9892893778559091,1.0,0.9737831177941445,0.9881591783856926,0.9629713332240113,1.0
511.0,1.0,1.0,0.9258602801476801,1.0,0.9943223527389935,1.0,0.9881992988663887,1.0,0.9564450211472459,0.9808317210772167,0.9469377309536511,0.9968617303822614
512.0,1.0,1.0,0.9260653442886518,1.0,1.0,1.0,0.9922469357347602,1.0,0.9836002579951636,0.9978523111999729,0.9734198334196335,1.0
513.0,1.0,1.0,0.9265029207947867,1.0,0.9957499237161127,1.0,0.9893065991661015,1.0,0.9742149079339993,0.9883969205905895,0.9633965420232774,1.0
514.0,1.0,1.0,0.9266237129392255,1.0,1.0,1.0,0.9920607949126183,1.0,0.9872439930836088,1.0,0.9785801377964959,1.0
515.0,1.0,1.0,0.9267201600750447,1.0,0.9893869864176893,1.0,0.9821453437532564,1.0,0.9297424287992729,0.9659722236299961,0.9224306513392396,0.9908579857482464
516.0,1.0,1.0,0.9270191914104424,1.0,0.9935498041931435,1.0,0.9874936696612568,1.0,0.9644209459727503,0.984009816369675,0.9542397561222811,1.0
517.0,1.0,1.0,0.9274623823972306,1.0,1.0,1.0,0.9923065042750108,1.0,0.9841473446719275,0.9989821004660845,0.9740992925243616,1.0
518.0,1.0,1.0,0.9276071371621512,1.0,1.0,1.0,0.9923858903950638,1.0,0.9852659264239164,1.0,0.9755792594006607,1.0
519.0,1.0,1.0,0.9278418928642077,1.0,1.0,1.0,0.9920852616115511,1.0,0.9833927900774514,0.9974545814813912,0.9731684204953395,1.0
520.0,1.0,1.0,0.9280976778559212,1.0,0.9923424700514412,1.0,0.9862216203742545,1.0,0.9467959647140995,0.9765273649085882,0.9380911920731004,0.9933937644323585
521.0,1.0,1.0,0.9282932960475305,1.0,1.0,1.0,0.991446632945037,1.0,0.9802650187943025,0.9929930655705222,0.9696439300574132,1.0
522.0,1.0,1.0,0.9286092503375518,1.0,1.0,1.0,0.9918633750523498,1.0,0.9819208680303249,0.9950449071913116,0.9714606926820818,1.0
523.0,1.0,1.0,0.9286597600294799,1.0,1.0,1.0,0.9915006256491204,1.0,0.9769851886636997,0.9901358949891745,0.9661914085446147,1.0
524.0,1.0,1.0,0.9287671228511429,1.0,0.99331155782102,1.0,0.9872595625964895,1.0,0.9645307719635029,0.984053366993064,0.9543399064958897,1.0
525.0,1.0,1.0,0.9290842612102713,1.0,1.0,1.0,0.9916208359225891,1.0,0.9808961204003713,0.9937095002658737,0.970327400682965,1.0
526.0,1.0,1.0,0.9299955887218465,1.0,0.9963664654767982,1.0,0.9897141204069438,1.0,0.9744903948085027,0.9885525001999785,0.9636692719941949,1.0
527.0,1.0,1.0,0.9306513543940714,1.0,0.9924980416071322,1.0,0.9863978141323119,1.0,0.9628042845527504,0.983371428103955,0.9527640078856416,1.0
528.0,1.0,1.0,0.9311638340756836,1.0,1.0,1.0,0.9918479254780238,1.0,0.9822280731157896,0.9954944885933538,0.9718079164002736,1.0
529.0,1.0,1.0,0.9313532968800868,1.0,0.9912609256834444,1.0,0.984890568616765,1.0,0.95689103679706,0.981014422943536,0.9473469579559055,0.9970742790256437
530.0,1.0,1.0,0.931616007829053,1.0,0.9907506999832021,1.0,0.9841969017801113,1.0,0.9434005588377954,0.9747920524711016,0.9349896642404864,0.9925847674281032
